Entity,Frequency,Entity Type,Year,Month,Day,Latitude,Longitude,Country,City,News Source
North Korea,2,GPE,2022,3,14,40.3736611,127.0870417,North Korea,,cnn
Mykolaiv,2,GPE,2022,3,14,47.3886032,31.9442334,Ukraine,,cnn
Germany,2,GPE,2022,3,14,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Romania,2,GPE,2022,3,14,45.9852129,24.6859225,Romania,,cnn
Europe,9,LOC,2022,3,14,51.0,10.0,Germany,,cnn
Kyiv,7,LOC,2022,3,14,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Asia,3,LOC,2022,3,14,51.2086975,89.2343748,Russia,,cnn
Ozera,1,LOC,2022,3,14,48.990318,33.955017,Ukraine,,cnn
the Irpin River,1,LOC,2022,3,14,50.5300778,30.2179137,Ukraine,,cnn
West,1,LOC,2022,3,14,0.5090396,34.5731341,Kenya,,cnn
Ukraine,163,GPE,2022,3,15,49.4871968,31.2718321,Ukraine,,cnn
US,61,GPE,2022,3,15,39.7837304,-100.445882,United States,,cnn
Russia,59,GPE,2022,3,15,64.6863136,97.7453061,Russia,,cnn
Poland,10,GPE,2022,3,15,52.215933,19.134422,Poland,,cnn
Slovenia,8,GPE,2022,3,15,45.8133113,14.4808369,Slovenia,,cnn
Kyiv,8,GPE,2022,3,15,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Brussels,8,GPE,2022,3,15,50.8465573,4.351697,Belgium,Brussels,cnn
the Czech Republic,6,GPE,2022,3,15,35.1606452,33.3561461,Cyprus,Nicosia Municipality,cnn
UK,6,GPE,2022,3,15,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
the United States,6,GPE,2022,3,15,29.6330078,-97.98859404468138,United States,,cnn
Mariupol,6,GPE,2022,3,15,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Chernobyl,3,GPE,2022,3,15,51.2705477,30.2195609,Ukraine,,cnn
Canada,3,GPE,2022,3,15,61.0666922,-107.991707,Canada,,cnn
Jana,2,GPE,2022,3,15,8.0300284,-1.0800271,Ghana,,cnn
Saudi Arabia,2,GPE,2022,3,15,25.6242618,42.3528328,Saudi Arabia,,cnn
Riyadh,2,GPE,2022,3,15,24.638916,46.7160104,Saudi Arabia,Riyadh,cnn
Ukrainian,2,GPE,2022,3,15,,,,,cnn
Czech Republic,2,GPE,2022,3,15,49.8167003,15.4749544,Czechia,,cnn
Zelensky,2,GPE,2022,3,15,50.39983295,14.80770287380494,Czechia,,cnn
China,2,GPE,2022,3,15,35.000074,104.999927,China,,cnn
Kyiv,14,LOC,2022,3,15,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,8,LOC,2022,3,15,51.0,10.0,Germany,,cnn
Biden,2,LOC,2022,3,15,5.2290543,-1.0078989,Ghana,,cnn
Mariupol,2,LOC,2022,3,15,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Sumy,1,LOC,2022,3,15,50.90007875,34.809040734367024,Ukraine,Sumy,cnn
PM Janez Janéa,1,LOC,2022,3,15,,,,,cnn
Basilica,1,LOC,2022,3,15,46.7441577,11.648513209806405,Italy,,cnn
Ukraine,104,GPE,2022,3,16,49.4871968,31.2718321,Ukraine,,cnn
Russia,38,GPE,2022,3,16,64.6863136,97.7453061,Russia,,cnn
US,34,GPE,2022,3,16,39.7837304,-100.445882,United States,,cnn
Mariupol,19,GPE,2022,3,16,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Odesa,7,GPE,2022,3,16,46.4843023,30.7322878,Ukraine,Odesa,cnn
Slovakia,7,GPE,2022,3,16,48.7411522,19.4528646,Slovakia,Ľubietová,cnn
Zaporizhzhia,3,GPE,2022,3,16,47.8507859,35.1182867,Ukraine,Zaporizhzhia,cnn
Volnovakha,3,GPE,2022,3,16,47.5984285,37.4998511,Ukraine,,cnn
Donbas,3,GPE,2022,3,16,49.4183248,17.310880143943606,Czechia,,cnn
Chernihiv,3,GPE,2022,3,16,51.272593,31.7417235,Ukraine,,cnn
Kyiv,3,GPE,2022,3,16,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Switchblade,3,GPE,2022,3,16,41.1760753,-104.7728888,United States,Cheyenne,cnn
Ukrainian,3,GPE,2022,3,16,,,,,cnn
Moscow,3,GPE,2022,3,16,55.7504461,37.6174943,Russia,Moscow,cnn
Zelensky,2,GPE,2022,3,16,50.39983295,14.80770287380494,Czechia,,cnn
Germany,2,GPE,2022,3,16,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Canada,2,GPE,2022,3,16,61.0666922,-107.991707,Canada,,cnn
Melitopol,2,GPE,2022,3,16,46.8400009,35.35786473485406,Ukraine,Melitopol,cnn
The United States,2,GPE,2022,3,16,44.9764284,-71.6801477,United States,Averill,cnn
Greece,2,GPE,2022,3,16,38.9953683,21.9877132,Greece,,cnn
Kyiv,6,LOC,2022,3,16,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Biden,3,LOC,2022,3,16,5.2290543,-1.0078989,Ghana,,cnn
the Black Sea,2,LOC,2022,3,16,52.0687719,4.2778376,Netherlands,The Hague,cnn
Berdyansk,1,LOC,2022,3,16,46.755678,36.7887623,Ukraine,Berdiansk,cnn
Eastern Military District,1,LOC,2022,3,16,59.3334319,137.38882719604007,Russia,,cnn
Mariupol,1,LOC,2022,3,16,47.0957648,37.5499621,Ukraine,Mariupol,cnn
east,1,LOC,2022,3,16,12.2527495,0.8736106,Burkina Faso,,cnn
Black Sea,1,LOC,2022,3,16,43.87280435,33.99381558677739,,,cnn
Luhansk,1,LOC,2022,3,16,49.2724587,38.9150477,Ukraine,,cnn
Ukraine,79,GPE,2022,3,17,49.4871968,31.2718321,Ukraine,,cnn
Russia,64,GPE,2022,3,17,64.6863136,97.7453061,Russia,,cnn
US,36,GPE,2022,3,17,39.7837304,-100.445882,United States,,cnn
China,19,GPE,2022,3,17,35.000074,104.999927,China,,cnn
Israel,12,GPE,2022,3,17,31.5313113,34.8667654,Israel,Lachish Regional Council,cnn
Mariupol,11,GPE,2022,3,17,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Syria,8,GPE,2022,3,17,34.6401861,39.0494106,Syria,,cnn
Australia,7,GPE,2022,3,17,-24.7761086,134.755,Australia,,cnn
Moscow,5,GPE,2022,3,17,55.7504461,37.6174943,Russia,Moscow,cnn
Germany,4,GPE,2022,3,17,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Rubizhne,3,GPE,2022,3,17,49.0222573,38.3667937,Ukraine,,cnn
Us,3,GPE,2022,3,17,39.7837304,-100.445882,United States,,cnn
Kharkiv,3,GPE,2022,3,17,49.9923181,36.2310146,Ukraine,Kharkiv,cnn
Beijing,3,GPE,2022,3,17,39.906217,116.3912757,China,Beijing,cnn
Minnesota,3,GPE,2022,3,17,45.9896587,-94.6113288,United States,,cnn
Berlin,3,GPE,2022,3,17,52.5170365,13.3888599,Germany,Berlin,cnn
Zaporizhzhia,3,GPE,2022,3,17,47.8507859,35.1182867,Ukraine,Zaporizhzhia,cnn
Velykoburlutska,3,GPE,2022,3,17,,,,,cnn
Ireland,3,GPE,2022,3,17,52.865196,-7.9794599,Ireland,,cnn
California,2,GPE,2022,3,17,36.7014631,-118.755997,United States,,cnn
Kyiv,3,LOC,2022,3,17,50.4500336,30.5241361,Ukraine,Kyiv,cnn
the Crimean Peninsula,1,LOC,2022,3,17,,,,,cnn
Southern Military District,1,LOC,2022,3,17,46.21767845,43.649393284364756,Russia,,cnn
West,1,LOC,2022,3,17,0.5090396,34.5731341,Kenya,,cnn
Black Sea,1,LOC,2022,3,17,43.87280435,33.99381558677739,,,cnn
Ukraine,93,GPE,2022,3,18,49.4871968,31.2718321,Ukraine,,cnn
US,58,GPE,2022,3,18,39.7837304,-100.445882,United States,,cnn
Russia,53,GPE,2022,3,18,64.6863136,97.7453061,Russia,,cnn
China,15,GPE,2022,3,18,35.000074,104.999927,China,,cnn
Poland,10,GPE,2022,3,18,52.215933,19.134422,Poland,,cnn
Norway,7,GPE,2022,3,18,60.5000209,9.0999715,Norway,,cnn
Mariupol,6,GPE,2022,3,18,47.0957648,37.5499621,Ukraine,Mariupol,cnn
the United States,6,GPE,2022,3,18,29.6330078,-97.98859404468138,United States,,cnn
Ukrainian,6,GPE,2022,3,18,,,,,cnn
Vinnytsia,5,GPE,2022,3,18,48.8990315,28.516068,Ukraine,,cnn
Lithuania,5,GPE,2022,3,18,55.3500003,23.7499997,Lithuania,,cnn
Estonia,5,GPE,2022,3,18,58.7523778,25.3319078,Estonia,,cnn
Bulgaria,5,GPE,2022,3,18,42.6073975,25.4856617,Bulgaria,,cnn
New Zealand,3,GPE,2022,3,18,-41.5000831,172.8344077,New Zealand,,cnn
Macron,3,GPE,2022,3,18,41.0062945,39.7273072,Turkey,Trabzon,cnn
Latvia,3,GPE,2022,3,18,56.8406494,24.7537645,Latvia,Ogresgala pagasts,cnn
Belarus,3,GPE,2022,3,18,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
New Zealand's,2,GPE,2022,3,18,52.66501575,-7.303525860771529,Ireland,,cnn
Zelensky,2,GPE,2022,3,18,50.39983295,14.80770287380494,Czechia,,cnn
Donetsk,2,GPE,2022,3,18,48.0158753,37.8013407,Ukraine,Donetsk,cnn
Kyiv,9,LOC,2022,3,18,50.4500336,30.5241361,Ukraine,Kyiv,cnn
the Black Sea,2,LOC,2022,3,18,52.0687719,4.2778376,Netherlands,The Hague,cnn
Sumy,1,LOC,2022,3,18,50.90007875,34.809040734367024,Ukraine,Sumy,cnn
Dnipro,1,LOC,2022,3,18,51.9191343,30.8243039,Ukraine,,cnn
The Black Sea,1,LOC,2022,3,18,52.0687719,4.2778376,Netherlands,The Hague,cnn
the Middle East,1,LOC,2022,3,18,42.3638002,-71.1013814,United States,Cambridge,cnn
Ukraine,114,GPE,2022,3,19,49.4871968,31.2718321,Ukraine,,cnn
Russia,68,GPE,2022,3,19,64.6863136,97.7453061,Russia,,cnn
Mariupol,18,GPE,2022,3,19,47.0957648,37.5499621,Ukraine,Mariupol,cnn
US,18,GPE,2022,3,19,39.7837304,-100.445882,United States,,cnn
Moscow,8,GPE,2022,3,19,55.7504461,37.6174943,Russia,Moscow,cnn
Ukrainian,7,GPE,2022,3,19,,,,,cnn
Kyiv,6,GPE,2022,3,19,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Zaporizhzhia,6,GPE,2022,3,19,47.8507859,35.1182867,Ukraine,Zaporizhzhia,cnn
Italy,6,GPE,2022,3,19,42.6384261,12.674297,Italy,Terni,cnn
Kherson,5,GPE,2022,3,19,46.5421715,33.4079326,Ukraine,,cnn
China,5,GPE,2022,3,19,35.000074,104.999927,China,,cnn
Switzerland,4,GPE,2022,3,19,46.7985624,8.2319736,Switzerland,Sachseln,cnn
Poland,4,GPE,2022,3,19,52.215933,19.134422,Poland,,cnn
Germany,4,GPE,2022,3,19,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Mykolaiv,3,GPE,2022,3,19,47.3886032,31.9442334,Ukraine,,cnn
Delyatin,3,GPE,2022,3,19,,,,,cnn
Brussels,3,GPE,2022,3,19,50.8465573,4.351697,Belgium,Brussels,cnn
Rome,3,GPE,2022,3,19,41.8933203,12.4829321,Italy,Rome,cnn
Turkey,3,GPE,2022,3,19,38.9597594,34.9249653,Turkey,Akarca Köyü,cnn
UK,2,GPE,2022,3,19,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
Kyiv,12,LOC,2022,3,19,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,4,LOC,2022,3,19,51.0,10.0,Germany,,cnn
West,2,LOC,2022,3,19,0.5090396,34.5731341,Kenya,,cnn
Rostov,2,LOC,2022,3,19,47.2213858,39.7114196,Russia,Rostov-on-Don,cnn
the Black Sea,2,LOC,2022,3,19,52.0687719,4.2778376,Netherlands,The Hague,cnn
Black Sea,1,LOC,2022,3,19,43.87280435,33.99381558677739,,,cnn
Luhansk,1,LOC,2022,3,19,49.2724587,38.9150477,Ukraine,,cnn
Livoberezhny,1,LOC,2022,3,19,,,,,cnn
trans-Atlantic,1,LOC,2022,3,19,47.4770135,-1.3725911,France,,cnn
Central Asia,1,LOC,2022,3,19,39.4009215,72.8676621,Kyrgyzstan,,cnn
Jomana Karadsheh,1,LOC,2022,3,19,,,,,cnn
Ukraine,75,GPE,2022,3,20,49.4871968,31.2718321,Ukraine,,cnn
Russia,52,GPE,2022,3,20,64.6863136,97.7453061,Russia,,cnn
US,22,GPE,2022,3,20,39.7837304,-100.445882,United States,,cnn
Mariupol,19,GPE,2022,3,20,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Moscow,7,GPE,2022,3,20,55.7504461,37.6174943,Russia,Moscow,cnn
Turkey,7,GPE,2022,3,20,38.9597594,34.9249653,Turkey,Akarca Köyü,cnn
Kyiv,6,GPE,2022,3,20,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Chernobyl,4,GPE,2022,3,20,51.2705477,30.2195609,Ukraine,,cnn
Ukrainian,3,GPE,2022,3,20,,,,,cnn
Lviv,3,GPE,2022,3,20,49.841952,24.0315921,Ukraine,,cnn
Donbas,2,GPE,2022,3,20,49.4183248,17.310880143943606,Czechia,,cnn
Poland,2,GPE,2022,3,20,52.215933,19.134422,Poland,,cnn
the United States,2,GPE,2022,3,20,29.6330078,-97.98859404468138,United States,,cnn
UK,2,GPE,2022,3,20,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
Zaporizhzia,2,GPE,2022,3,20,,,,,cnn
Berdyansk,2,GPE,2022,3,20,46.755678,36.7887623,Ukraine,Berdiansk,cnn
OHCHR,2,GPE,2022,3,20,46.2147182,6.1511165,Switzerland,Geneva,cnn
Us,1,GPE,2022,3,20,39.7837304,-100.445882,United States,,cnn
Warsaw,1,GPE,2022,3,20,52.2319581,21.0067249,Poland,Warsaw,cnn
Brussels,1,GPE,2022,3,20,50.8465573,4.351697,Belgium,Brussels,cnn
Kyiv,4,LOC,2022,3,20,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,3,LOC,2022,3,20,51.0,10.0,Germany,,cnn
Podilskyi district,2,LOC,2022,3,20,50.4895574,30.42850354868418,Ukraine,Kyiv,cnn
Podilskyi,2,LOC,2022,3,20,48.6784597,26.5852225,Ukraine,Kamianets-Podilskyi,cnn
Livoberezhny,2,LOC,2022,3,20,,,,,cnn
Kyiv's,1,LOC,2022,3,20,50.4296064,30.5422094,Ukraine,Kyiv,cnn
Podil district,1,LOC,2022,3,20,50.469128,30.516624,Ukraine,Kyiv,cnn
Podilskyi District,1,LOC,2022,3,20,50.4895574,30.42850354868418,Ukraine,Kyiv,cnn
Berdyansk,1,LOC,2022,3,20,46.755678,36.7887623,Ukraine,Berdiansk,cnn
the Azov Sea,1,LOC,2022,3,20,-23.6892424,-46.5608196,Brazil,São Bernardo do Campo,cnn
Ukraine,95,GPE,2022,3,21,49.4871968,31.2718321,Ukraine,,cnn
Russia,43,GPE,2022,3,21,64.6863136,97.7453061,Russia,,cnn
US,35,GPE,2022,3,21,39.7837304,-100.445882,United States,,cnn
Mariupol,12,GPE,2022,3,21,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Poland,12,GPE,2022,3,21,52.215933,19.134422,Poland,,cnn
Germany,11,GPE,2022,3,21,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Moscow,7,GPE,2022,3,21,55.7504461,37.6174943,Russia,Moscow,cnn
Ukrainian,4,GPE,2022,3,21,,,,,cnn
Kyiv,4,GPE,2022,3,21,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Brussels,4,GPE,2022,3,21,50.8465573,4.351697,Belgium,Brussels,cnn
Netherlands,3,GPE,2022,3,21,52.15517,5.38721,Netherlands,Amersfoort,cnn
France,3,GPE,2022,3,21,46.603354,1.8883335,France,,cnn
the United States,3,GPE,2022,3,21,29.6330078,-97.98859404468138,United States,,cnn
Donetsk,3,GPE,2022,3,21,48.0158753,37.8013407,Ukraine,Donetsk,cnn
Toretsk,2,GPE,2022,3,21,48.3970469,37.8501378,Ukraine,,cnn
Biden,2,GPE,2022,3,21,5.2290543,-1.0078989,Ghana,,cnn
Mandry,2,GPE,2022,3,21,50.467358,30.513649,Ukraine,Kyiv,cnn
Belarus,2,GPE,2022,3,21,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
Romania,2,GPE,2022,3,21,45.9852129,24.6859225,Romania,,cnn
Moldova,2,GPE,2022,3,21,47.2879608,28.5670941,Moldova,,cnn
Kyiv,13,LOC,2022,3,21,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,9,LOC,2022,3,21,51.0,10.0,Germany,,cnn
the Irpin River,4,LOC,2022,3,21,50.5300778,30.2179137,Ukraine,,cnn
Black Sea,3,LOC,2022,3,21,43.87280435,33.99381558677739,,,cnn
Irpin River,2,LOC,2022,3,21,50.509925,30.2583788,Ukraine,,cnn
the Dnieper River,1,LOC,2022,3,21,38.6452532,-121.5493819,United States,Sacramento,cnn
The Irpin River,1,LOC,2022,3,21,50.5300778,30.2179137,Ukraine,,cnn
Kharkiv,1,LOC,2022,3,21,49.9923181,36.2310146,Ukraine,Kharkiv,cnn
Europe Ina,1,LOC,2022,3,21,,,,,cnn
Polohivsky,1,LOC,2022,3,21,,,,,cnn
East,1,LOC,2022,3,21,12.2527495,0.8736106,Burkina Faso,,cnn
West,1,LOC,2022,3,21,0.5090396,34.5731341,Kenya,,cnn
Selets,1,LOC,2022,3,21,50.7694145,24.3842576,Ukraine,,cnn
Podil district,1,LOC,2022,3,21,50.469128,30.516624,Ukraine,Kyiv,cnn
Ukraine,66,GPE,2022,3,22,49.4871968,31.2718321,Ukraine,,cnn
Russia,63,GPE,2022,3,22,64.6863136,97.7453061,Russia,,cnn
US,51,GPE,2022,3,22,39.7837304,-100.445882,United States,,cnn
Makariv,13,GPE,2022,3,22,50.4581787,29.80645793576567,Ukraine,,cnn
Poland,13,GPE,2022,3,22,52.215933,19.134422,Poland,,cnn
Kyiv,10,GPE,2022,3,22,50.4500336,30.5241361,Ukraine,Kyiv,cnn
France,10,GPE,2022,3,22,46.603354,1.8883335,France,,cnn
Belarus,10,GPE,2022,3,22,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
Mariupol,9,GPE,2022,3,22,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Moscow,7,GPE,2022,3,22,55.7504461,37.6174943,Russia,Moscow,cnn
Macron,7,GPE,2022,3,22,41.0062945,39.7273072,Turkey,Trabzon,cnn
China,6,GPE,2022,3,22,35.000074,104.999927,China,,cnn
Kherson,5,GPE,2022,3,22,46.5421715,33.4079326,Ukraine,,cnn
Paris,4,GPE,2022,3,22,48.8588897,2.3200410217200766,France,,cnn
Borodyanka,4,GPE,2022,3,22,,,,,cnn
Biden,4,GPE,2022,3,22,5.2290543,-1.0078989,Ghana,,cnn
Ukrainian,4,GPE,2022,3,22,,,,,cnn
Italy,3,GPE,2022,3,22,42.6384261,12.674297,Italy,Terni,cnn
the United States,3,GPE,2022,3,22,29.6330078,-97.98859404468138,United States,,cnn
Germany,3,GPE,2022,3,22,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Europe,15,LOC,2022,3,22,51.0,10.0,Germany,,cnn
Kyiv,15,LOC,2022,3,22,50.4500336,30.5241361,Ukraine,Kyiv,cnn
the Irpin River,2,LOC,2022,3,22,50.5300778,30.2179137,Ukraine,,cnn
North of Kyiv,1,LOC,2022,3,22,51.4063482,30.05579033275754,Ukraine,,cnn
the Dnieper River,1,LOC,2022,3,22,38.6452532,-121.5493819,United States,Sacramento,cnn
Irpin River,1,LOC,2022,3,22,50.509925,30.2583788,Ukraine,,cnn
West,1,LOC,2022,3,22,0.5090396,34.5731341,Kenya,,cnn
Iikraina,1,LOC,2022,3,22,,,,,cnn
Black Sea,1,LOC,2022,3,22,43.87280435,33.99381558677739,,,cnn
Bussia,1,LOC,2022,3,22,44.6114261,7.9625296,Italy,,cnn
Arctic,1,LOC,2022,3,22,42.1856379,-75.4143448,United States,,cnn
Xi-Biden,1,LOC,2022,3,22,41.4366597,-75.6357551,United States,Scranton,cnn
the Azov Sea,1,LOC,2022,3,22,-23.6892424,-46.5608196,Brazil,São Bernardo do Campo,cnn
the Sea of Azov,1,LOC,2022,3,22,,,,,cnn
the Black Sea,1,LOC,2022,3,22,52.0687719,4.2778376,Netherlands,The Hague,cnn
Antonov,1,LOC,2022,3,22,49.625931,29.783939,Ukraine,,cnn
Africa,1,LOC,2022,3,22,11.5024338,17.7578122,Chad,,cnn
Russia,77,GPE,2022,3,23,64.6863136,97.7453061,Russia,,cnn
Ukraine,63,GPE,2022,3,23,49.4871968,31.2718321,Ukraine,,cnn
US,35,GPE,2022,3,23,39.7837304,-100.445882,United States,,cnn
Moscow,11,GPE,2022,3,23,55.7504461,37.6174943,Russia,Moscow,cnn
G20,7,GPE,2022,3,23,37.6832097,112.4255869,China,Jinyuan,cnn
Ecuador,5,GPE,2022,3,23,-1.3397668,-79.3666965,Ecuador,,cnn
Mariupol,4,GPE,2022,3,23,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Indonesia,4,GPE,2022,3,23,-2.4833826,117.8902853,Indonesia,,cnn
UK,4,GPE,2022,3,23,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
Brussels,4,GPE,2022,3,23,50.8465573,4.351697,Belgium,Brussels,cnn
Kyiv,3,GPE,2022,3,23,50.4500336,30.5241361,Ukraine,Kyiv,cnn
the United States,3,GPE,2022,3,23,29.6330078,-97.98859404468138,United States,,cnn
Jakarta,3,GPE,2022,3,23,-6.1753942,106.827183,Indonesia,Jakarta Special Capital Region,cnn
Auchan,3,GPE,2022,3,23,11.403508,8.008224,Nigeria,,cnn
Rakivka,3,GPE,2022,3,23,49.0238853,33.4638514,Ukraine,Kremenchuk,cnn
Ukrainian,2,GPE,2022,3,23,,,,,cnn
The United Kingdom,2,GPE,2022,3,23,52.45777545,-1.869209938214711,United Kingdom,Birmingham,cnn
Washington,2,GPE,2022,3,23,38.8950368,-77.0365427,United States,Washington,cnn
Colombia,2,GPE,2022,3,23,4.099917,-72.9088133,Colombia,,cnn
France,2,GPE,2022,3,23,46.603354,1.8883335,France,,cnn
Kyiv,17,LOC,2022,3,23,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,5,LOC,2022,3,23,51.0,10.0,Germany,,cnn
West,2,LOC,2022,3,23,0.5090396,34.5731341,Kenya,,cnn
South America,2,LOC,2022,3,23,-21.0002179,-61.0006565,Paraguay,,cnn
the Irpin River,2,LOC,2022,3,23,50.5300778,30.2179137,Ukraine,,cnn
Allies,1,LOC,2022,3,23,35.7127141,139.6672335,Japan,Nakano,cnn
Irpin River New,1,LOC,2022,3,23,,,,,cnn
the Irpin River basin,1,LOC,2022,3,23,,,,,cnn
Irpin River,1,LOC,2022,3,23,50.509925,30.2583788,Ukraine,,cnn
Ukraine,118,GPE,2022,3,24,49.4871968,31.2718321,Ukraine,,cnn
Russia,114,GPE,2022,3,24,64.6863136,97.7453061,Russia,,cnn
US,36,GPE,2022,3,24,39.7837304,-100.445882,United States,,cnn
Brussels,22,GPE,2022,3,24,50.8465573,4.351697,Belgium,Brussels,cnn
China,13,GPE,2022,3,24,35.000074,104.999927,China,,cnn
Berdiansk,10,GPE,2022,3,24,46.755678,36.7887623,Ukraine,Berdiansk,cnn
Belgium,8,GPE,2022,3,24,50.6402809,4.6667145,Belgium,,cnn
the United States,6,GPE,2022,3,24,29.6330078,-97.98859404468138,United States,,cnn
Poland,6,GPE,2022,3,24,52.215933,19.134422,Poland,,cnn
Belarus,5,GPE,2022,3,24,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
Chernobyl,5,GPE,2022,3,24,51.2705477,30.2195609,Ukraine,,cnn
Biden,5,GPE,2022,3,24,5.2290543,-1.0078989,Ghana,,cnn
G20,5,GPE,2022,3,24,37.6832097,112.4255869,China,Jinyuan,cnn
Mariupol,5,GPE,2022,3,24,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Hungary,4,GPE,2022,3,24,47.1817585,19.5060937,Hungary,Pusztavacs,cnn
UK,4,GPE,2022,3,24,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
France,4,GPE,2022,3,24,46.603354,1.8883335,France,,cnn
Moscow,3,GPE,2022,3,24,55.7504461,37.6174943,Russia,Moscow,cnn
Australia,3,GPE,2022,3,24,-24.7761086,134.755,Australia,,cnn
Ukrainian,3,GPE,2022,3,24,,,,,cnn
Europe,6,LOC,2022,3,24,51.0,10.0,Germany,,cnn
Kyiv,3,LOC,2022,3,24,50.4500336,30.5241361,Ukraine,Kyiv,cnn
the Sea of Azov,2,LOC,2022,3,24,,,,,cnn
Kharkiv,2,LOC,2022,3,24,49.9923181,36.2310146,Ukraine,Kharkiv,cnn
the far east,2,LOC,2022,3,24,53.847776,-8.9626357,Ireland,,cnn
Donets River,2,LOC,2022,3,24,49.0235376,38.2624823,Ukraine,,cnn
Eastern Europe,1,LOC,2022,3,24,41.836891800000004,22.52384962142576,North Macedonia,,cnn
Asia,1,LOC,2022,3,24,51.2086975,89.2343748,Russia,,cnn
Africa,1,LOC,2022,3,24,11.5024338,17.7578122,Chad,,cnn
G7,1,LOC,2022,3,24,40.85025125,-8.283197430858417,Portugal,,cnn
western Mariupol,1,LOC,2022,3,24,47.1658714,37.5853256,Ukraine,Mariupol,cnn
eastern city,1,LOC,2022,3,24,26.4682942,87.2863365,Nepal,Biratnagar,cnn
The Southern Military District,1,LOC,2022,3,24,,,,,cnn
Natasha Bertrand,1,LOC,2022,3,24,,,,,cnn
Ukraine,86,GPE,2022,3,25,49.4871968,31.2718321,Ukraine,,cnn
US,57,GPE,2022,3,25,39.7837304,-100.445882,United States,,cnn
Russia,57,GPE,2022,3,25,64.6863136,97.7453061,Russia,,cnn
Poland,26,GPE,2022,3,25,52.215933,19.134422,Poland,,cnn
UK,10,GPE,2022,3,25,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
Kherson,10,GPE,2022,3,25,46.5421715,33.4079326,Ukraine,,cnn
Mariupol,8,GPE,2022,3,25,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Moscow,7,GPE,2022,3,25,55.7504461,37.6174943,Russia,Moscow,cnn
Georgia,7,GPE,2022,3,25,32.3293809,-83.1137366,United States,,cnn
China,7,GPE,2022,3,25,35.000074,104.999927,China,,cnn
Ukrainian,6,GPE,2022,3,25,,,,,cnn
Kyiv,6,GPE,2022,3,25,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Chernobyl,6,GPE,2022,3,25,51.2705477,30.2195609,Ukraine,,cnn
Germany,6,GPE,2022,3,25,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Mexico,5,GPE,2022,3,25,23.6585116,-102.0077097,Mexico,,cnn
Macron,4,GPE,2022,3,25,41.0062945,39.7273072,Turkey,Trabzon,cnn
Syria,3,GPE,2022,3,25,34.6401861,39.0494106,Syria,,cnn
France,3,GPE,2022,3,25,46.603354,1.8883335,France,,cnn
Brussels,3,GPE,2022,3,25,50.8465573,4.351697,Belgium,Brussels,cnn
Donbas,3,GPE,2022,3,25,49.4183248,17.310880143943606,Czechia,,cnn
Kyiv,6,LOC,2022,3,25,50.4500336,30.5241361,Ukraine,Kyiv,cnn
West,5,LOC,2022,3,25,0.5090396,34.5731341,Kenya,,cnn
Europe,2,LOC,2022,3,25,51.0,10.0,Germany,,cnn
Africa,1,LOC,2022,3,25,11.5024338,17.7578122,Chad,,cnn
Berdyansk,1,LOC,2022,3,25,46.755678,36.7887623,Ukraine,Berdiansk,cnn
the Black Sea,1,LOC,2022,3,25,52.0687719,4.2778376,Netherlands,The Hague,cnn
