Entity,Frequency,Entity Type,Year,Month,Day,Latitude,Longitude,Country,City,News Source
Russia,114,GPE,2022,3,24,64.6863136,97.7453061,Russia,,cnn
United States,36,GPE,2022,3,24,39.7837304,-100.445882,United States,,cnn
Brussels,22,GPE,2022,3,24,50.8465573,4.351697,Belgium,Brussels,cnn
China,13,GPE,2022,3,24,35.000074,104.999927,China,,cnn
Berdiansk,10,GPE,2022,3,24,46.755678,36.7887623,Ukraine,Berdiansk,cnn
Belgium,8,GPE,2022,3,24,50.6402809,4.6667145,Belgium,,cnn
United States,6,GPE,2022,3,24,39.7837304,-100.445882,United States,,cnn
Poland,6,GPE,2022,3,24,52.215933,19.134422,Poland,,cnn
Belarus,5,GPE,2022,3,24,53.4250605,27.6971358,Belarus,,cnn
Chernobyl,5,GPE,2022,3,24,51.2705477,30.2195609,Ukraine,Chernobyl,cnn
Mariupol,5,GPE,2022,3,24,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Australia,4,GPE,2022,3,24,-24.7761086,134.755,Australia,,cnn
Hungary,4,GPE,2022,3,24,47.1817585,19.5060937,Hungary,Pusztavacs,cnn
United Kingdom,4,GPE,2022,3,24,54.7023545,-3.2765753,United Kingdom,,cnn
France,4,GPE,2022,3,24,46.603354,1.8883335,France,,cnn
Moscow,3,GPE,2022,3,24,55.7504461,37.6174943,Russia,Moscow,cnn
Europe,6,LOC,2022,3,24,,,,,cnn
Kyiv,3,LOC,2022,3,24,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Azov Sea,2,LOC,2022,3,24,46.196729,36.73570655,,,cnn
Kharkiv,2,LOC,2022,3,24,49.9923181,36.2310146,Ukraine,Kharkiv,cnn
Donets River,2,LOC,2022,3,24,49.0235376,38.2624823,Ukraine,,cnn
Eastern Europe,1,LOC,2022,3,24,,,,,cnn
Asia,1,LOC,2022,3,24,,,,,cnn
Africa,1,LOC,2022,3,24,,,,,cnn
 Mariupol,1,LOC,2022,3,24,47.1658714,37.5853256,Ukraine,Mariupol,cnn
Southern Military District,1,LOC,2022,3,24,,,,,cnn
Ukraine,86,GPE,2022,3,25,49.4871968,31.2718321,Ukraine,,cnn
United States,57,GPE,2022,3,25,39.7837304,-100.445882,United States,,cnn
Russia,57,GPE,2022,3,25,64.6863136,97.7453061,Russia,,cnn
Poland,26,GPE,2022,3,25,52.215933,19.134422,Poland,,cnn
United Kingdom,10,GPE,2022,3,25,54.7023545,-3.2765753,United Kingdom,,cnn
Kherson,10,GPE,2022,3,25,46.5421715,33.4079326,Ukraine,,cnn
Mariupol,8,GPE,2022,3,25,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Moscow,7,GPE,2022,3,25,55.7504461,37.6174943,Russia,Moscow,cnn
Georgia,7,GPE,2022,3,25,42.3154,43.3569,Georgia,,cnn
China,7,GPE,2022,3,25,35.000074,104.999927,China,,cnn
Kyiv,6,GPE,2022,3,25,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Chernobyl,6,GPE,2022,3,25,51.2705477,30.2195609,Ukraine,Chernobyl,cnn
Germany,6,GPE,2022,3,25,51.0834196,10.4234469,Germany,,cnn
Mexico,5,GPE,2022,3,25,23.6585116,-102.0077097,Mexico,,cnn
Syria,3,GPE,2022,3,25,34.6401861,39.0494106,Syria,,cnn
France,3,GPE,2022,3,25,46.603354,1.8883335,France,,cnn
Brussels,3,GPE,2022,3,25,50.8465573,4.351697,Belgium,Brussels,cnn
Donbas,3,GPE,2022,3,25,48.1032,38.5921,Ukraine,Donbas,cnn
Kyiv,6,LOC,2022,3,25,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,2,LOC,2022,3,25,,,,,cnn
Africa,1,LOC,2022,3,25,,,,,cnn
Berdyansk,1,LOC,2022,3,25,46.755678,36.7887623,Ukraine,Berdiansk,cnn
Black Sea,1,LOC,2022,3,25,43.87280435,33.99381559,,,cnn
Azov Sea,1,LOC,2022,3,25,46.196729,36.73570655,,,cnn
Black Sea,1,LOC,2022,3,25,43.87280435,33.99381559,,,cnn
Ukraine,51,GPE,2022,3,26,49.4871968,31.2718321,Ukraine,,cnn
United States,44,GPE,2022,3,26,39.7837304,-100.445882,United States,,cnn
Russia,25,GPE,2022,3,26,64.6863136,97.7453061,Russia,,cnn
Warsaw,25,GPE,2022,3,26,52.2319581,21.0067249,Poland,Warsaw,cnn
Poland,21,GPE,2022,3,26,52.215933,19.134422,Poland,,cnn
Lviv,15,GPE,2022,3,26,49.841952,24.0315921,Ukraine,Lviv,cnn
London,7,GPE,2022,3,26,51.5073219,-0.1276474,United Kingdom,Westminster,cnn
United States,4,GPE,2022,3,26,39.7837304,-100.445882,United States,,cnn
Slavutych,4,GPE,2022,3,26,51.5201397,30.7562301,Ukraine,,cnn
Qatar,4,GPE,2022,3,26,25.3336984,51.2295295,Qatar,,cnn
Mariupol,3,GPE,2022,3,26,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Turkey,3,GPE,2022,3,26,38.9597594,34.9249653,Turkey,,cnn
Finland,3,GPE,2022,3,26,63.2467777,25.9209164,Finland,,cnn
United States,2,GPE,2022,3,26,39.7837304,-100.445882,United States,,cnn
Belarus,2,GPE,2022,3,26,53.4250605,27.6971358,Belarus,,cnn
Israel,2,GPE,2022,3,26,31.5313113,34.8667654,Israel,Lachish Regional Council,cnn
Germany,2,GPE,2022,3,26,51.0834196,10.4234469,Germany,,cnn
United Kingdom,2,GPE,2022,3,26,54.7023545,-3.2765753,United Kingdom,,cnn
Europe,8,LOC,2022,3,26,,,,,cnn
Kyiv,2,LOC,2022,3,26,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Dnieper River,1,LOC,2022,3,26,48.828,34.091,Ukraine,,cnn
Volyn,1,LOC,2022,3,26,51.5451167,24.6627893,Ukraine,,cnn
Asia,1,LOC,2022,3,26,,,,,cnn
Stadion Narodowy,1,LOC,2022,3,26,52.2399367,21.0452877,Poland,Warsaw,cnn
Ukraine,87,GPE,2022,3,27,49.4871968,31.2718321,Ukraine,,cnn
Russia,83,GPE,2022,3,27,64.6863136,97.7453061,Russia,,cnn
United States,43,GPE,2022,3,27,39.7837304,-100.445882,United States,,cnn
Istanbul,11,GPE,2022,3,27,41.0091982,28.9662187,Turkey,Istanbul,cnn
Moscow,8,GPE,2022,3,27,55.7504461,37.6174943,Russia,Moscow,cnn
Qatar,8,GPE,2022,3,27,25.3336984,51.2295295,Qatar,,cnn
Donbas,7,GPE,2022,3,27,48.1032,38.5921,Ukraine,Donbas,cnn
Warsaw,6,GPE,2022,3,27,52.2319581,21.0067249,Poland,Warsaw,cnn
Poland,6,GPE,2022,3,27,52.215933,19.134422,Poland,,cnn
Mariupol,6,GPE,2022,3,27,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Israel,6,GPE,2022,3,27,31.5313113,34.8667654,Israel,Lachish Regional Council,cnn
South Korea,5,GPE,2022,3,27,36.638392,127.6961188,South Korea,Cheongju-si,cnn
Russia,5,GPE,2022,3,27,64.6863136,97.7453061,Russia,,cnn
France,5,GPE,2022,3,27,46.603354,1.8883335,France,,cnn
United States,5,GPE,2022,3,27,29.6330078,-100.445882,United States,,cnn
Lviv,5,GPE,2022,3,27,49.841952,24.0315921,Ukraine,Lviv,cnn
Kharkiv,4,GPE,2022,3,27,49.9923181,36.2310146,Ukraine,Kharkiv,cnn
Turkey,4,GPE,2022,3,27,38.9597594,34.9249653,Turkey,,cnn
Kyiv,12,LOC,2022,3,27,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,11,LOC,2022,3,27,,,,,cnn
Carpathian Mountains,1,LOC,2022,3,27,47.0005707,25.5017192,,,cnn
Kremlin,1,LOC,2022,3,27,58.2308571,50.44831485,Russia,,cnn
Capitol Hill,1,LOC,2022,3,27,38.8898027,-77.0094179,United States,Washington,cnn
Ukraine,111,GPE,2022,3,28,49.4871968,31.2718321,Ukraine,,cnn
Russia,81,GPE,2022,3,28,64.6863136,97.7453061,Russia,,cnn
United States,28,GPE,2022,3,28,39.7837304,-100.445882,United States,,cnn
Mariupol,16,GPE,2022,3,28,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Istanbul,9,GPE,2022,3,28,41.0091982,28.9662187,Turkey,Istanbul,cnn
Turkey,9,GPE,2022,3,28,38.9597594,34.9249653,Turkey,,cnn
United Kingdom,8,GPE,2022,3,28,54.7023545,-3.2765753,United Kingdom,,cnn
Germany,7,GPE,2022,3,28,51.0834196,10.4234469,Germany,,cnn
Moscow,7,GPE,2022,3,28,55.7504461,37.6174943,Russia,Moscow,cnn
Poland,6,GPE,2022,3,28,52.215933,19.134422,Poland,,cnn
Warsaw,5,GPE,2022,3,28,52.2319581,21.0067249,Poland,Warsaw,cnn
Melitopol,4,GPE,2022,3,28,46.8400009,35.35786473,Ukraine,Melitopol,cnn
China,3,GPE,2022,3,28,35.000074,104.999927,China,,cnn
Donbas,3,GPE,2022,3,28,48.1032,38.5921,Ukraine,Donbas,cnn
United States,2,GPE,2022,3,28,39.7837304,-100.445882,United States,,cnn
Russia,2,GPE,2022,3,28,64.6863136,97.7453061,Russia,,cnn
Italy,2,GPE,2022,3,28,42.6384261,12.674297,Italy,Terni,cnn
Azerbaijan,2,GPE,2022,3,28,40.3936294,47.7872508,Azerbaijan,,cnn
Europe,10,LOC,2022,3,28,,,,,cnn
Kyiv,9,LOC,2022,3,28,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Africa,1,LOC,2022,3,28,,,,,cnn
Mariupol,1,LOC,2022,3,28,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Ukraine,108,GPE,2022,3,29,49.4871968,31.2718321,Ukraine,,cnn
Russia,75,GPE,2022,3,29,64.6863136,97.7453061,Russia,,cnn
United States,36,GPE,2022,3,29,39.7837304,-100.445882,United States,,cnn
Kyiv,13,GPE,2022,3,29,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Mariupol,11,GPE,2022,3,29,47.0957648,37.5499621,Ukraine,Mariupol,cnn
China,11,GPE,2022,3,29,35.000074,104.999927,China,,cnn
Istanbul,7,GPE,2022,3,29,41.0091982,28.9662187,Turkey,Istanbul,cnn
France,7,GPE,2022,3,29,46.603354,1.8883335,France,,cnn
Moscow,6,GPE,2022,3,29,55.7504461,37.6174943,Russia,Moscow,cnn
Belgium,6,GPE,2022,3,29,50.6402809,4.6667145,Belgium,,cnn
Germany,5,GPE,2022,3,29,51.0834196,10.4234469,Germany,,cnn
Italy,5,GPE,2022,3,29,42.6384261,12.674297,Italy,Terni,cnn
Poland,5,GPE,2022,3,29,52.215933,19.134422,Poland,,cnn
Chernobyl,4,GPE,2022,3,29,51.2705477,30.2195609,Ukraine,Chernobyl,cnn
Turkey,4,GPE,2022,3,29,38.9597594,34.9249653,Turkey,,cnn
United Kingdom,4,GPE,2022,3,29,54.7023545,-3.2765753,United Kingdom,,cnn
Ireland,4,GPE,2022,3,29,52.865196,-7.9794599,Ireland,,cnn
Donbas,3,GPE,2022,3,29,48.1032,38.5921,Ukraine,Donbas,cnn
Kyiv,18,LOC,2022,3,29,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,3,LOC,2022,3,29,,,,,cnn
Mariupol,2,LOC,2022,3,29,47.1658714,37.5853256,Ukraine,Mariupol,cnn
Black Sea,2,LOC,2022,3,29,43.87280435,33.99381559,,,cnn
Mariupol,1,LOC,2022,3,29,47.1656579,37.5826886,Ukraine,Mariupol,cnn
Mariupol,1,LOC,2022,3,29,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Kharkiv,1,LOC,2022,3,29,49.9923181,36.2310146,Ukraine,Kharkiv,cnn
Mediterranean Sea,1,LOC,2022,3,29,34,18,,,cnn
Ukraine,28,GPE,2022,3,30,49.4871968,31.2718321,Ukraine,,cnn
Russia,26,GPE,2022,3,30,64.6863136,97.7453061,Russia,,cnn
United States,14,GPE,2022,3,30,39.7837304,-100.445882,United States,,cnn
United Kingdom,8,GPE,2022,3,30,54.7023545,-3.2765753,United Kingdom,,cnn
Donbas,6,GPE,2022,3,30,48.1032,38.5921,Ukraine,Donbas,cnn
Moscow,3,GPE,2022,3,30,55.7504461,37.6174943,Russia,Moscow,cnn
Mariupol,3,GPE,2022,3,30,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Belarus,3,GPE,2022,3,30,53.4250605,27.6971358,Belarus,,cnn
Donetsk,3,GPE,2022,3,30,48.0158753,37.8013407,Ukraine,Donetsk,cnn
Istanbul,2,GPE,2022,3,30,41.0091982,28.9662187,Turkey,Istanbul,cnn
Chernihiv,2,GPE,2022,3,30,51.272593,31.7417235,Ukraine,,cnn
Geneva,1,GPE,2022,3,30,46.2017559,6.1466014,Switzerland,Geneva,cnn
Russia,1,GPE,2022,3,30,64.6863136,97.7453061,Russia,,cnn
Aleppo,1,GPE,2022,3,30,36.19924,37.1637253,Syria,Aleppo,cnn
Vorzel,1,GPE,2022,3,30,50.5457287,30.1562891,Ukraine,,cnn
Hostomel,1,GPE,2022,3,30,50.58826,30.25909,Ukraine,,cnn
Vuhledar,1,GPE,2022,3,30,47.7805058,37.2484374,Ukraine,,cnn
Volnovakha,1,GPE,2022,3,30,47.5984285,37.4998511,Ukraine,,cnn
Zalizne,1,GPE,2022,3,30,48.3734757,37.8822759,Ukraine,,cnn
Kyiv,7,LOC,2022,3,30,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Mariupol,2,LOC,2022,3,30,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Europe,2,LOC,2022,3,30,,,,,cnn
Eastern Europe,1,LOC,2022,3,30,,,,,cnn
Ukraine,73,GPE,2022,3,31,49.4871968,31.2718321,Ukraine,,cnn
Russia,57,GPE,2022,3,31,64.6863136,97.7453061,Russia,,cnn
United States,39,GPE,2022,3,31,39.7837304,-100.445882,United States,,cnn
Mariupol,16,GPE,2022,3,31,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Donbas,12,GPE,2022,3,31,48.1032,38.5921,Ukraine,Donbas,cnn
Chernobyl,12,GPE,2022,3,31,51.2705477,30.2195609,Ukraine,Chernobyl,cnn
Kyiv,8,GPE,2022,3,31,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Berdiansk,8,GPE,2022,3,31,46.755678,36.7887623,Ukraine,Berdiansk,cnn
Belarus,7,GPE,2022,3,31,53.4250605,27.6971358,Belarus,,cnn
United Kingdom,7,GPE,2022,3,31,54.7023545,-3.2765753,United Kingdom,,cnn
France,7,GPE,2022,3,31,46.603354,1.8883335,France,,cnn
Moscow,7,GPE,2022,3,31,55.7504461,37.6174943,Russia,Moscow,cnn
Brussels,5,GPE,2022,3,31,50.8465573,4.351697,Belgium,Brussels,cnn
Zaporizhzhia,5,GPE,2022,3,31,47.8507859,35.1182867,Ukraine,Zaporizhzhia,cnn
Donetsk,4,GPE,2022,3,31,48.0158753,37.8013407,Ukraine,Donetsk,cnn
Germany,4,GPE,2022,3,31,51.0834196,10.4234469,Germany,,cnn
Russia,4,GPE,2022,3,31,64.6863136,97.7453061,Russia,,cnn
Chernihiv,3,GPE,2022,3,31,51.272593,31.7417235,Ukraine,,cnn
Berlin,3,GPE,2022,3,31,52.5170365,13.3888599,,,cnn
Kyiv,13,LOC,2022,3,31,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,5,LOC,2022,3,31,,,,,cnn
Mediterranean,2,LOC,2022,3,31,34,18,,,cnn
Mediterranean Sea,1,LOC,2022,3,31,34,18,,,cnn
Middle East,1,LOC,2022,3,31,,,,,cnn
Exclusion Zone,1,LOC,2022,3,31,51.27465545,30.22961355,Ukraine,,cnn
Exclusion Zone,1,LOC,2022,3,31,51.30769145,29.90142042,Ukraine,,cnn
Mariupol,1,LOC,2022,3,31,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Ukraine,70,GPE,2022,3,12,49.4871968,31.2718321,Ukraine,,fox
Russia,39,GPE,2022,3,12,64.6863136,97.7453061,Russia,,fox
Poland,12,GPE,2022,3,12,52.215933,19.134422,Poland,,fox
Mariupol,9,GPE,2022,3,12,47.0957648,37.5499621,Ukraine,Mariupol,fox
Moscow,9,GPE,2022,3,12,55.7504461,37.6174943,Russia,Moscow,fox
Melitopol,6,GPE,2022,3,12,46.8400009,35.35786473,Ukraine,Melitopol,fox
United States,6,GPE,2022,3,12,39.7837304,-100.445882,United States,,fox
United States,6,GPE,2022,3,12,39.7837304,-100.445882,United States,,fox
China,6,GPE,2022,3,12,35.000074,104.999927,China,,fox
Kyiv,4,GPE,2022,3,12,50.4500336,30.5241361,Ukraine,Kyiv,fox
Romania,4,GPE,2022,3,12,45.9852129,24.6859225,Romania,,fox
Guatemala,3,GPE,2022,3,12,15.6871007,-90.12265453,Guatemala,,fox
Israel,2,GPE,2022,3,12,31.5313113,34.8667654,Israel,Lachish Regional Council,fox
Zaporizhzhia,2,GPE,2022,3,12,47.8507859,35.1182867,Ukraine,Zaporizhzhia,fox
Hungary,2,GPE,2022,3,12,47.1817585,19.5060937,Hungary,Pusztavacs,fox
Moldova,2,GPE,2022,3,12,47.2879608,28.5670941,Moldova,,fox
Wisconsin,1,GPE,2022,3,12,44.4308975,-89.6884637,United States,,fox
Florida,1,GPE,2022,3,12,27.7567667,-81.4639835,United States,,fox
St. Petersburg,1,GPE,2022,3,12,59.938732,30.316229,Russia,St. Petersburg,fox
Grossi,1,GPE,2022,3,12,44.6400119,8.6829999,Italy,Tagliolo Monferrato,fox
Kyiv,6,LOC,2022,3,12,50.4500336,30.5241361,Ukraine,Kyiv,fox
Daines,1,LOC,2022,3,12,46.0414516,5.9303162,France,,fox
Mariupol,1,LOC,2022,3,12,47.1658714,37.5853256,Ukraine,Mariupol,fox
Europe,1,LOC,2022,3,12,,,,,fox
Mariupol,1,LOC,2022,3,12,47.0957648,37.5499621,Ukraine,Mariupol,fox
Dnipro,1,LOC,2022,3,12,51.9191343,30.8243039,Ukraine,,fox
Ukraine,73,GPE,2022,3,13,49.4871968,31.2718321,Ukraine,,fox
Russia,49,GPE,2022,3,13,64.6863136,97.7453061,Russia,,fox
United States ,14,GPE,2022,3,13,39.7837304,-100.445882,United States,,fox
China,7,GPE,2022,3,13,35.000074,104.999927,China,,fox
Chernobyl,6,GPE,2022,3,13,51.2705477,30.2195609,Ukraine,Chernobyl,fox
United States,6,GPE,2022,3,13,39.7837304,-100.445882,United States,,fox
Poland,5,GPE,2022,3,13,52.215933,19.134422,Poland,,fox
Philippines,4,GPE,2022,3,13,12.7503486,122.7312101,Philippines,,fox
Moscow,3,GPE,2022,3,13,55.7504461,37.6174943,Russia,Moscow,fox
Donetsk,3,GPE,2022,3,13,48.0158753,37.8013407,Ukraine,Donetsk,fox
Rome,2,GPE,2022,3,13,41.8933203,12.4829321,Italy,Rome,fox
Kyiv,2,GPE,2022,3,13,50.4500336,30.5241361,Ukraine,Kyiv,fox
Ternivka,2,GPE,2022,3,13,48.5222847,36.0713939,Ukraine,,fox
Arkansas,2,GPE,2022,3,13,35.2048883,-92.4479108,United States,,fox
Manila,2,GPE,2022,3,13,14.5948914,120.9782618,Philippines,Manila,fox
United Kingdom,2,GPE,2022,3,13,54.7023545,-3.2765753,United Kingdom,,fox
Iran,1,GPE,2022,3,13,32.6475314,54.5643516,Iran,,fox
Kyiv,7,LOC,2022,3,13,50.4500336,30.5241361,Ukraine,Kyiv,fox
Europe,1,LOC,2022,3,13,,,,,fox
Lviv,1,LOC,2022,3,13,48.29636935,23.66928896,Ukraine,,fox
Lviv,1,LOC,2022,3,13,48.29636935,23.66928896,Ukraine,,fox
Ukraine,82,GPE,2022,3,14,49.4871968,31.2718321,Ukraine,,fox
Russia,58,GPE,2022,3,14,64.6863136,97.7453061,Russia,,fox
United States,12,GPE,2022,3,14,39.7837304,-100.445882,United States,,fox
Mariupol,9,GPE,2022,3,14,47.0957648,37.5499621,Ukraine,Mariupol,fox
Poland,9,GPE,2022,3,14,52.215933,19.134422,Poland,,fox
Kyiv,8,GPE,2022,3,14,50.4500336,30.5241361,Ukraine,Kyiv,fox
Estonia,5,GPE,2022,3,14,58.7523778,25.3319078,Estonia,,fox
London,5,GPE,2022,3,14,51.5073219,-0.1276474,United Kingdom,Westminster,fox
United States,4,GPE,2022,3,14,39.7837304,-100.445882,United States,,fox
Israel,4,GPE,2022,3,14,31.5313113,34.8667654,Israel,Lachish Regional Council,fox
India,3,GPE,2022,3,14,22.3511148,78.6677428,India,,fox
United States,3,GPE,2022,3,14,39.7837304,-100.445882,United States,,fox
Greece,3,GPE,2022,3,14,38.9953683,21.9877132,Greece,,fox
Bulgaria,3,GPE,2022,3,14,42.6073975,25.4856617,Bulgaria,,fox
China,3,GPE,2022,3,14,35.000074,104.999927,China,,fox
United Kingdom,2,GPE,2022,3,14,54.7023545,-3.2765753,United Kingdom,,fox
Ukraine,2,GPE,2022,3,14,54.7023545,-3.2765753,United Kingdom,,fox
Ukraine,2,GPE,2022,3,14,49.4871968,31.2718321,Ukraine,,fox
America,2,GPE,2022,3,14,,,,,fox
Kyiv,4,LOC,2022,3,14,50.4500336,30.5241361,Ukraine,Kyiv,fox
Europe,2,LOC,2022,3,14,,,,,fox
Ukraine,22,GPE,2022,3,15,49.4871968,31.2718321,Ukraine,,fox
Russia,12,GPE,2022,3,15,64.6863136,97.7453061,Russia,,fox
United States,9,GPE,2022,3,15,39.7837304,-100.445882,United States,,fox
United States,3,GPE,2022,3,15,39.7837304,-100.445882,United States,,fox
Kyiv,2,GPE,2022,3,15,50.4500336,30.5241361,Ukraine,Kyiv,fox
United States,2,GPE,2022,3,15,39.7837304,-100.445882,United States,,fox
Russia,2,GPE,2022,3,15,64.6863136,97.7453061,Russia,,fox
Poland,2,GPE,2022,3,15,52.215933,19.134422,Poland,,fox
Estonia,2,GPE,2022,3,15,58.7523778,25.3319078,Estonia,,fox
United Kingdom,2,GPE,2022,3,15,54.7023545,-3.2765753,United Kingdom,,fox
Mariupol,1,GPE,2022,3,15,47.0957648,37.5499621,Ukraine,Mariupol,fox
Washington,1,GPE,2022,3,15,38.8950368,-77.0365427,United States,Washington,fox
United States,1,GPE,2022,3,15,39.7837304,-100.445882,United States,,fox
China,1,GPE,2022,3,15,35.000074,104.999927,China,,fox
United Kingdom,1,GPE,2022,3,15,54.7023545,-3.2765753,United Kingdom,,fox
London,1,GPE,2022,3,15,51.5073219,-0.1276474,United Kingdom,Westminster,fox
Europe,4,LOC,2022,3,15,,,,,fox
Pearl Harbor,1,LOC,2022,3,15,21.35577485,-157.9991298,United States,Waipahu,fox
Kyiv,1,LOC,2022,3,15,50.4500336,30.5241361,Ukraine,Kyiv,fox
Sviatoshynskyi,1,LOC,2022,3,15,50.4728241,30.32462466,Ukraine,,fox
Ukraine,103,GPE,2022,3,16,49.4871968,31.2718321,Ukraine,,fox
Russia,42,GPE,2022,3,16,64.6863136,97.7453061,Russia,,fox
United States,16,GPE,2022,3,16,39.7837304,-100.445882,United States,,fox
Mariupol,7,GPE,2022,3,16,47.0957648,37.5499621,Ukraine,Mariupol,fox
Kyiv,6,GPE,2022,3,16,50.4500336,30.5241361,Ukraine,Kyiv,fox
China,5,GPE,2022,3,16,35.000074,104.999927,China,,fox
United States,5,GPE,2022,3,16,39.7837304,-100.445882,United States,,fox
United States,4,GPE,2022,3,16,39.7837304,-100.445882,United States,,fox
Canada,3,GPE,2022,3,16,61.0666922,-107.991707,Canada,,fox
Zaporizhzhia,3,GPE,2022,3,16,47.8507859,35.1182867,Ukraine,Zaporizhzhia,fox
Taiwan,3,GPE,2022,3,16,23.9739374,120.9820179,Taiwan,,fox
Ukraine,2,GPE,2022,3,16,49.4871968,31.2718321,Ukraine,,fox
Chernihiv,1,GPE,2022,3,16,51.272593,31.7417235,Ukraine,,fox
Lviv,1,GPE,2022,3,16,49.841952,24.0315921,Ukraine,Lviv,fox
America,1,GPE,2022,3,16,,,,,fox
Kyiv,3,LOC,2022,3,16,50.4500336,30.5241361,Ukraine,Kyiv,fox
Europe,1,LOC,2022,3,16,,,,,fox
Pearl Harbor,1,LOC,2022,3,16,21.35577485,-157.9991298,United States,Waipahu,fox
Ukraine,74,GPE,2022,3,17,49.4871968,31.2718321,Ukraine,,fox
Russia,58,GPE,2022,3,17,64.6863136,97.7453061,Russia,,fox
Mariupol,15,GPE,2022,3,17,47.0957648,37.5499621,Ukraine,Mariupol,fox
United States,9,GPE,2022,3,17,39.7837304,-100.445882,United States,,fox
Uzbekistan,7,GPE,2022,3,17,41.32373,63.9528098,Uzbekistan,,fox
Germany,6,GPE,2022,3,17,51.0834196,10.4234469,Germany,,fox
Belarus,5,GPE,2022,3,17,53.4250605,27.6971358,Belarus,,fox
United States,4,GPE,2022,3,17,39.7837304,-100.445882,United States,,fox
China,4,GPE,2022,3,17,35.000074,104.999927,China,,fox
United Kingdom,3,GPE,2022,3,17,54.7023545,-3.2765753,United Kingdom,,fox
Rosgvardia,3,GPE,2022,3,17,53.1999971,50.09633804,Russia,Samara,fox
Moscow,3,GPE,2022,3,17,55.7504461,37.6174943,Russia,Moscow,fox
Italy,2,GPE,2022,3,17,42.6384261,12.674297,Italy,Terni,fox
Russia,2,GPE,2022,3,17,52.5161051,13.3834149,,,fox
Slovakia,2,GPE,2022,3,17,48.7411522,19.4528646,Slovakia,Ľubietová,fox
Lithuania,2,GPE,2022,3,17,55.3500003,23.7499997,Lithuania,,fox
New York City,2,GPE,2022,3,17,40.7127281,-74.0060152,United States,New York,fox
United States,1,GPE,2022,3,17,39.7837304,-100.445882,United States,,fox
Ukraine,1,GPE,2022,3,17,49.4871968,31.2718321,Ukraine,,fox
Europe,6,LOC,2022,3,17,,,,,fox
Kyiv,3,LOC,2022,3,17,50.4500336,30.5241361,Ukraine,Kyiv,fox
Crimea,1,LOC,2022,3,17,45.28350435,34.20081878,Ukraine,,fox
Theatre of Mariupol,1,LOC,2022,3,17,47.0957648,37.5499621,Ukraine,Mariupol,fox
Eastern Europe,1,LOC,2022,3,17,,,,,fox
Mariupol,1,LOC,2022,3,17,47.0957648,37.5499621,Ukraine,Mariupol,fox
Ukraine,110,GPE,2022,3,18,49.4871968,31.2718321,Ukraine,,fox
Russia,60,GPE,2022,3,18,64.6863136,97.7453061,Russia,,fox
China,23,GPE,2022,3,18,35.000074,104.999927,China,,fox
United States,14,GPE,2022,3,18,39.7837304,-100.445882,United States,,fox
Moscow,10,GPE,2022,3,18,55.7504461,37.6174943,Russia,Moscow,fox
United States,10,GPE,2022,3,18,39.7837304,-100.445882,United States,,fox
Poland,9,GPE,2022,3,18,52.215933,19.134422,Poland,,fox
Kyiv,6,GPE,2022,3,18,50.4500336,30.5241361,Ukraine,Kyiv,fox
Mariupol,5,GPE,2022,3,18,47.0957648,37.5499621,Ukraine,Mariupol,fox
America,4,GPE,2022,3,18,,,,,fox
Beijing,3,GPE,2022,3,18,39.906217,116.3912757,China,Beijing,fox
United States,3,GPE,2022,3,18,39.7837304,-100.445882,United States,,fox
Syria,3,GPE,2022,3,18,34.6401861,39.0494106,Syria,,fox
Bulgaria,3,GPE,2022,3,18,42.6073975,25.4856617,Bulgaria,,fox
Taiwan,2,GPE,2022,3,18,23.9739374,120.9820179,Taiwan,,fox
Lviv,2,GPE,2022,3,18,49.841952,24.0315921,Ukraine,Lviv,fox
Kyiv,5,LOC,2022,3,18,50.4500336,30.5241361,Ukraine,Kyiv,fox
Crimea,2,LOC,2022,3,18,45.28350435,34.20081878,Ukraine,,fox
Crimea,1,LOC,2022,3,18,45.28350435,34.20081878,Ukraine,,fox
Black Sea,1,LOC,2022,3,18,43.87280435,33.99381559,,,fox
Ukraine,73,GPE,2022,3,19,49.4871968,31.2718321,Ukraine,,fox
Russia,62,GPE,2022,3,19,64.6863136,97.7453061,Russia,,fox
